Type,BROTEC,ARTTRID,Fire,Topo,D_BOUND,D_ROADS,Topo2,D_BOUND.s,D_ROADS.s,ARTTRID.PA,ARTTRID.mid,BROTEC.PA,BROTEC.mid
Valid,1,0,1,0.0829,1315.160921,1055.494882,0.00687241,1.315160921,10.55494882,1,0,0,0.025
Valid,1,0,1,0.0565,865.449411,1099.684396,0.00319225,0.865449411,10.99684396,1,0,0,0.025
Valid,3,0,1,-0.037,1553.294434,271.2775913,0.001369,1.553294434,2.712775913,1,0,0,0.375
Valid,2,0,1,0.2068,635.5094183,643.5515988,0.04276624,0.635509418,6.435515988,1,0,0,0.15
Valid,4,0,1,-0.0199,263.5905924,2028.967864,0.00039601,0.263590592,20.28967864,1,0,0,0.625
Valid,4,0,1,-0.0356,1548.980036,363.3704677,0.00126736,1.548980036,3.633704677,1,0,0,0.625
Valid,3,0,1,-0.0561,797.0843334,730.1717246,0.00314721,0.797084333,7.301717246,1,0,0,0.375
Valid,1,0,1,-0.0344,364.3197595,1853.215641,0.00118336,0.36431976,18.53215641,1,0,0,0.025
Valid,2,0,1,-0.0391,778.1065023,1503.5004,0.00152881,0.778106502,15.035004,1,0,0,0.15
Valid,2,0,1,-0.0106,524.9727707,459.668106,0.00011236,0.524972771,4.59668106,1,0,0,0.15
Valid,2,0,1,-0.0788,734.2313297,1639.258386,0.00620944,0.73423133,16.39258386,1,0,0,0.15
Valid,3,0,1,0.1504,1294.037749,1099.448783,0.02262016,1.294037749,10.99448783,1,0,0,0.375
Valid,1,0,1,-0.0061,317.9351369,324.1790064,3.72E-05,0.317935137,3.241790064,1,0,0,0.025
Valid,2,0,1,-0.0636,1101.01387,1179.403098,0.00404496,1.10101387,11.79403098,1,0,0,0.15
Valid,2,0,1,0.1928,841.9327125,1161.399282,0.03717184,0.841932713,11.61399282,1,0,0,0.15
Valid,1,0,1,0.2241,938.7874955,1442.432233,0.05022081,0.938787496,14.42432233,1,0,0,0.025
Valid,4,0,1,0.0054,949.8850711,1300.568272,2.92E-05,0.949885071,13.00568272,1,0,0,0.625
Valid,2,0,1,0.0984,14.8391797,403.9670305,0.00968256,0.01483918,4.039670305,1,0,0,0.15
Valid,4,0,1,-0.062,530.9064199,464.6364365,0.003844,0.53090642,4.646364365,1,0,0,0.625
Valid,1,0,1,-0.0846,696.7329583,704.2163209,0.00715716,0.696732958,7.042163209,1,0,0,0.025
Valid,2,0,1,-0.0767,846.8383182,802.097067,0.00588289,0.846838318,8.02097067,1,0,0,0.15
Valid,0,0,1,0.1373,280.5012089,290.1109516,0.01885129,0.280501209,2.901109516,1,0,1,0
Valid,2,0,1,-0.2333,1072.430543,1239.183319,0.05442889,1.072430543,12.39183319,1,0,0,0.15
Valid,5,0,1,-0.1635,364.3500367,261.6214397,0.02673225,0.364350037,2.616214397,1,0,0,0.85
Valid,0,4,1,-0.2006,177.9236264,528.6047071,0.04024036,0.177923626,5.286047071,0,0.625,1,0
Valid,5,0,1,0.1908,1255.323712,222.8180646,0.03640464,1.255323712,2.228180646,1,0,0,0.85
Valid,1,0,1,0.3261,336.9100589,79.14568137,0.10634121,0.336910059,0.791456814,1,0,0,0.025
Valid,5,0,1,0.1076,28.78221507,672.2919991,0.01157776,0.028782215,6.722919991,1,0,0,0.85
Valid,1,0,1,0.0192,86.66733057,574.3096943,0.00036864,0.086667331,5.743096943,1,0,0,0.025
Valid,5,0,1,-0.0776,113.0526896,671.9210912,0.00602176,0.11305269,6.719210912,1,0,0,0.85
Valid,1,0,1,0.2128,213.37128,148.4223129,0.04528384,0.21337128,1.484223129,1,0,0,0.025
Valid,2,0,1,-0.0748,233.0055427,220.0814162,0.00559504,0.233005543,2.200814162,1,0,0,0.15
Valid,4,0,1,0.1394,1224.251649,237.2194436,0.01943236,1.224251649,2.372194436,1,0,0,0.625
Valid,2,3,1,0.0627,358.0735917,446.4232481,0.00393129,0.358073592,4.464232481,0,0.375,0,0.15
Valid,4,0,1,0.2569,37.83424924,353.4399554,0.06599761,0.037834249,3.534399554,1,0,0,0.625
Valid,4,0,1,-0.0204,2.254454497,673.3426776,0.00041616,0.002254454,6.733426776,1,0,0,0.625
Valid,2,0,1,0.224,539.8141431,126.5998442,0.050176,0.539814143,1.265998442,1,0,0,0.15
Valid,3,0,1,0.0073,574.251531,84.02426107,5.33E-05,0.574251531,0.840242611,1,0,0,0.375
Valid,3,0,1,0.1233,292.5077852,124.1085542,0.01520289,0.292507785,1.241085542,1,0,0,0.375
Valid,3,0,1,0.1619,62.16944639,739.3211275,0.02621161,0.062169446,7.393211275,1,0,0,0.375
Valid,2,0,1,0.0288,403.1601851,254.0374775,0.00082944,0.403160185,2.540374775,1,0,0,0.15
Valid,4,1,1,0.0509,111.5217611,695.480015,0.00259081,0.111521761,6.95480015,0,0.025,0,0.625
Valid,2,0,1,0.1558,107.0088708,708.5197896,0.02427364,0.107008871,7.085197896,1,0,0,0.15
Valid,2,0,1,0.2888,194.6484378,348.4358375,0.08340544,0.194648438,3.484358375,1,0,0,0.15
Valid,3,0,1,-0.0127,90.59128963,117.6354262,0.00016129,0.09059129,1.176354262,1,0,0,0.375
Valid,1,0,1,0.1906,607.020236,245.0176086,0.03632836,0.607020236,2.450176086,1,0,0,0.025
Valid,4,0,1,-0.0071,175.6504693,318.1164868,5.04E-05,0.175650469,3.181164868,1,0,0,0.625
Valid,2,0,1,0.0653,665.3298268,135.2867457,0.00426409,0.665329827,1.352867457,1,0,0,0.15
Valid,0,0,1,0.1923,285.6663462,319.2835885,0.03697929,0.285666346,3.192835885,1,0,1,0
Valid,4,0,1,0.0049,55.13313566,528.8739053,2.40E-05,0.055133136,5.288739053,1,0,0,0.625
Valid,3,3,1,0.1534,84.7374117,235.961721,0.02353156,0.084737412,2.35961721,0,0.375,0,0.375
Valid,5,0,1,-0.2736,200.0670259,228.5357407,0.07485696,0.200067026,2.285357407,1,0,0,0.85
Valid,2,3,1,-0.0494,502.2533093,284.4059172,0.00244036,0.502253309,2.844059172,0,0.375,0,0.15
Valid,1,0,1,0.2107,393.5920704,302.1248248,0.04439449,0.39359207,3.021248248,1,0,0,0.025
Valid,0,0,1,0.2722,271.9952284,282.8230734,0.07409284,0.271995228,2.828230734,1,0,1,0
Valid,0,0,1,-0.0049,177,380.2674447,2.40E-05,0.177,3.802674447,1,0,1,0
Valid,4,4,1,0.0375,711,407.8692602,0.00140625,0.711,4.078692602,0,0.625,0,0.625
Valid,4,0,1,0.0738,15,859.2122553,0.00544644,0.015,8.592122553,1,0,0,0.625
Valid,1,0,1,0.2078,267,252.8165335,0.04318084,0.267,2.528165335,1,0,0,0.025
Valid,3,0,1,-0.0377,505,790.1501286,0.00142129,0.505,7.901501286,1,0,0,0.375
Valid,2,0,1,-0.0571,422,228.3426974,0.00326041,0.422,2.283426974,1,0,0,0.15
Valid,1,0,1,0.0196,225,227.2277248,0.00038416,0.225,2.272277248,1,0,0,0.025
Valid,4,0,1,0.2745,50,972.4912402,0.07535025,0.05,9.724912402,1,0,0,0.625
Valid,4,2,0,-0.0024,47,286.4363712,5.76E-06,0.047,2.864363712,0,0.15,0,0.625
Valid,2,0,1,0.0535,698,290.2700763,0.00286225,0.698,2.902700763,1,0,0,0.15
Valid,2,0,1,0.0468,110,1036.327608,0.00219024,0.11,10.36327608,1,0,0,0.15
Valid,5,0,0,0.0037,44,396.528822,1.37E-05,0.044,3.96528822,1,0,0,0.85
Valid,5,0,1,6.00E-04,84,557.1779382,3.60E-07,0.084,5.571779382,1,0,0,0.85
Valid,1,0,1,0.0015,283,654.1307428,2.25E-06,0.283,6.541307428,1,0,0,0.025
Valid,5,0,1,-0.0295,176,546.8047738,0.00087025,0.176,5.468047738,1,0,0,0.85
Valid,5,2,1,0.1724,147,1010.572953,0.02972176,0.147,10.10572953,0,0.15,0,0.85
Valid,3,0,1,0.0229,116,273.9751715,0.00052441,0.116,2.739751715,1,0,0,0.375
Valid,4,0,0,-0.24,1094,206.2395269,0.0576,1.094,2.062395269,1,0,0,0.625
Valid,3,0,0,-0.061,443,811.877931,0.003721,0.443,8.11877931,1,0,0,0.375
Valid,6,0,1,0.0242,77,504.8194962,0.00058564,0.077,5.048194962,1,0,0,0.975
Valid,4,2,1,0.2195,342,392.7597857,0.04818025,0.342,3.927597857,0,0.15,0,0.625
Valid,4,0,0,-0.3231,1564,604.1884023,0.10439361,1.564,6.041884023,1,0,0,0.625
Valid,4,0,1,0.3045,1206,271.3039872,0.09272025,1.206,2.713039872,1,0,0,0.625
Valid,0,0,0,0.4203,894,422.2721164,0.17665209,0.894,4.222721164,1,0,1,0
Valid,5,0,1,0.0359,114,570.2527521,0.00128881,0.114,5.702527521,1,0,0,0.85
Valid,3,0,1,-0.224,5,244.4460599,0.050176,0.005,2.444460599,1,0,0,0.375
Valid,5,0,1,0.0039,228,400.0588635,1.52E-05,0.228,4.000588635,1,0,0,0.85
Valid,2,0,0,-0.0611,477,896.292149,0.00373321,0.477,8.96292149,1,0,0,0.15
Valid,4,0,0,-0.0368,251,712.1475526,0.00135424,0.251,7.121475526,1,0,0,0.625
Valid,4,0,1,-0.0164,319,403.0220722,0.00026896,0.319,4.030220722,1,0,0,0.625
Valid,3,2,1,-0.0037,32,634.7657571,1.37E-05,0.032,6.347657571,0,0.15,0,0.375
Valid,3,0,1,0.26,809,54.27236926,0.0676,0.809,0.542723693,1,0,0,0.375
Valid,3,0,1,-0.1429,166,318.9075639,0.02042041,0.166,3.189075639,1,0,0,0.375
Valid,2,3,0,0.153,132,370.5542324,0.023409,0.132,3.705542324,0,0.375,0,0.15
Valid,1,5,0,-0.3999,362,495.952449,0.15992001,0.362,4.95952449,0,0.85,0,0.025
Valid,5,0,1,0.1142,301,161.6679757,0.01304164,0.301,1.616679757,1,0,0,0.85
Valid,5,0,1,0.2605,189,210.5607591,0.06786025,0.189,2.105607591,1,0,0,0.85
Valid,5,0,1,0.0686,186,325.5695249,0.00470596,0.186,3.255695249,1,0,0,0.85
Valid,6,0,1,-0.1677,77,253.8460353,0.02812329,0.077,2.538460353,1,0,0,0.975
Valid,2,0,1,0.0434,11,799.3029718,0.00188356,0.011,7.993029718,1,0,0,0.15
Valid,2,0,0,0.077,645,15.65350225,0.005929,0.645,0.156535023,1,0,0,0.15
Valid,2,0,0,0.0064,1174,374.0303219,4.10E-05,1.174,3.740303219,1,0,0,0.15
Valid,4,0,0,-0.1524,1221,691.8717945,0.02322576,1.221,6.918717945,1,0,0,0.625
Valid,3,0,1,-0.0542,171,142.5045912,0.00293764,0.171,1.425045912,1,0,0,0.375
Valid,3,0,0,-0.0518,1174,418.4286819,0.00268324,1.174,4.184286819,1,0,0,0.375
Valid,4,0,1,-0.042,106,702.6696292,0.001764,0.106,7.026696292,1,0,0,0.625
Valid,2,0,0,-0.0616,1052,238.2097337,0.00379456,1.052,2.382097337,1,0,0,0.15
Valid,5,0,0,-0.0691,1166,589.3519188,0.00477481,1.166,5.893519188,1,0,0,0.85
Valid,5,1,0,-0.1187,1327,875.8552007,0.01408969,1.327,8.758552007,0,0.025,0,0.85
Valid,5,3,0,-0.2696,1593,634.9862311,0.07268416,1.593,6.349862311,0,0.375,0,0.85
Valid,4,3,0,-0.0616,1349,758.8705731,0.00379456,1.349,7.588705731,0,0.375,0,0.625
Valid,3,0,0,0.0507,496,536.6273128,0.00257049,0.496,5.366273128,1,0,0,0.375
Valid,6,0,1,0.0482,77,284.3923264,0.00232324,0.077,2.843923264,1,0,0,0.975
Valid,1,4,0,0.4289,804,642.5470959,0.18395521,0.804,6.425470959,0,0.625,0,0.025
Valid,3,0,1,0.0024,359,271.6215361,5.76E-06,0.359,2.716215361,1,0,0,0.375
Valid,3,0,1,-0.0537,29,51.26196258,0.00288369,0.029,0.512619626,1,0,0,0.375
Valid,0,4,0,-0.3276,293,226.9676425,0.10732176,0.293,2.269676425,0,0.625,1,0
Valid,4,0,0,-0.0947,860,1192.471445,0.00896809,0.86,11.92471445,1,0,0,0.625
Valid,4,0,1,-0.3406,98,420.1269629,0.11600836,0.098,4.201269629,1,0,0,0.625
Valid,6,0,0,-0.2016,597,1183.886647,0.04064256,0.597,11.83886647,1,0,0,0.975
Valid,3,0,1,0.3121,431,393.8559755,0.09740641,0.431,3.938559755,1,0,0,0.375
Valid,3,0,0,0.224,972,268.256473,0.050176,0.972,2.68256473,1,0,0,0.375
Valid,4,0,0,-0.0242,1072,600.9324206,0.00058564,1.072,6.009324206,1,0,0,0.625
Valid,5,0,1,0.035,106,314.3559267,0.001225,0.106,3.143559267,1,0,0,0.85
Valid,2,5,1,-0.062,734,68.33253669,0.003844,0.734,0.683325367,0,0.85,0,0.15
Valid,5,0,0,-0.1394,1217,842.2174658,0.01943236,1.217,8.422174658,1,0,0,0.85
Valid,1,0,0,-0.4149,138,834.9997487,0.17214201,0.138,8.349997487,1,0,0,0.025
Valid,6,0,1,-0.059,60,396.843652,0.003481,0.06,3.96843652,1,0,0,0.975
Valid,2,2,1,0.1018,171,593.7696481,0.01036324,0.171,5.937696481,0,0.15,0,0.15
Valid,4,0,1,0.0852,334,247.8917566,0.00725904,0.334,2.478917566,1,0,0,0.625
Valid,4,0,1,0.2016,277,303.8623491,0.04064256,0.277,3.038623491,1,0,0,0.625
Valid,5,0,0,0.0521,1157,996.1592647,0.00271441,1.157,9.961592647,1,0,0,0.85
Valid,2,0,0,-0.0843,1227,1040.943171,0.00710649,1.227,10.40943171,1,0,0,0.15
Valid,5,0,0,-0.1711,1135,653.52553,0.02927521,1.135,6.5352553,1,0,0,0.85
Valid,4,0,1,-0.2904,743,118.1113346,0.08433216,0.743,1.181113346,1,0,0,0.625
Valid,5,0,1,-0.0734,566,272.4419696,0.00538756,0.566,2.724419696,1,0,0,0.85
Valid,2,0,0,-0.1815,884,286.2086626,0.03294225,0.884,2.862086626,1,0,0,0.15
